repo_name,repo_url,stars,contributors,commits,update_date,forks
familytree,https://github.com/star4z/familytree,6,3,438,2020-09-25 01:38:09,1
tournesol,https://github.com/tournesol-app/tournesol,302,45,1492,2024-01-30 09:56:45,43
BikeMaps,https://github.com/SPARLab/BikeMaps,25,10,1911,2023-12-14 18:11:38,15
devclad,https://github.com/DevClad-Inc/devclad,120,4,602,2023-02-08 10:59:54,5
mailarchive,https://github.com/ietf-tools/mailarchive,22,5,1042,2024-01-13 00:04:01,30
omero-web,https://github.com/ome/omero-web,13,36,13262,2023-12-26 16:02:58,26
metropolis,https://github.com/wlmac/metropolis,19,19,2124,2024-01-08 02:43:26,5
QPGen,https://github.com/Dhanus3133/QPGen,3,3,171,2024-01-27 05:17:11,1
sga,https://github.com/grodasgomez/sga,3,4,332,2022-11-25 16:47:10,0
itou,https://github.com/betagouv/itou,25,31,9468,2023-11-17 08:18:55,22
chiloportal,https://github.com/npocccties/chiloportal,2,7,1153,2023-03-03 04:52:29,0
myPhyloDB,https://github.com/manterd/myPhyloDB,3,2,781,2021-01-19 20:11:06,1
iaso,https://github.com/BLSQ/iaso,19,30,12799,2024-01-29 15:20:06,4
backend,https://github.com/codebuddies/backend,20,9,272,2021-05-31 03:07:14,25
numbas-lti-provider,https://github.com/numbas/numbas-lti-provider,10,6,717,2023-12-20 10:04:29,13
glam,https://github.com/mozilla/glam,19,16,1679,2024-01-19 14:54:08,23
Webolith,https://github.com/domino14/Webolith,32,4,1445,2024-01-16 02:52:41,8
imajiner,https://github.com/selcuko/imajiner,3,2,422,2023-09-16 23:35:21,0
gerobug,https://github.com/gerosecurity/gerobug,39,3,429,2023-11-14 14:18:11,2
variantgrid,https://github.com/SACGF/variantgrid,20,7,5734,2024-01-29 03:16:49,1
COMP90024_Team29,https://github.com/gusyi/COMP90024_Team29,4,4,154,2020-06-15 11:54:19,0
whgazetteer,https://github.com/WorldHistoricalGazetteer/whgazetteer,18,2,1635,2024-01-22 16:29:27,6
lndg,https://github.com/cryptosharks131/lndg,194,13,759,2023-12-30 01:38:24,36
askcos-site,https://github.com/ASKCOS/askcos-site,2,11,1443,2022-02-24 22:33:14,9
you-judge,https://github.com/robcharlwood/you-judge,3,2,200,2020-06-09 11:47:27,1
learn-pathology,https://github.com/AICAN-Research/learn-pathology,6,5,440,2023-10-26 14:02:11,2
happyschool,https://github.com/ISLNamur/happyschool,11,5,1389,2024-01-26 07:40:12,6
geodata-mart,https://github.com/kartoza/geodata-mart,2,2,224,2023-11-18 05:56:18,3
ava-capture,https://github.com/electronicarts/ava-capture,63,4,125,2022-12-07 22:19:16,16
espn-api-v3,https://github.com/DesiPilla/espn-api-v3,18,2,341,2023-11-17 19:48:00,8
kausal-watch,https://github.com/kausaltech/kausal-watch,3,3,665,2021-06-11 12:40:54,0
MaveDB,https://github.com/VariantEffect/MaveDB,12,7,2255,2023-11-16 23:48:56,3
MatD3,https://github.com/HybriD3-database/MatD3,11,8,590,2023-04-16 22:21:34,4
bustimes.org,https://github.com/jclgoodwin/bustimes.org,61,7,9367,2024-01-27 23:00:33,16
HeckGuide,https://github.com/kevincornish/HeckGuide,7,3,220,2023-07-16 09:00:47,10
memories,https://github.com/danangharissetiawan/memories,2,3,99,2024-01-18 10:58:52,0
curie,https://github.com/dodziraynard/curie,2,3,262,2024-01-20 12:42:31,4
hypatio-app,https://github.com/hms-dbmi/hypatio-app,3,6,1154,2023-11-29 00:05:12,0
wdr-okr,https://github.com/wdr-data/wdr-okr,7,4,891,2024-01-25 12:54:25,0
daisyproducer,https://github.com/sbsdev/daisyproducer,5,2,1409,2024-01-30 15:25:56,3
weitblick-website,https://github.com/weitblicker/weitblick-website,6,11,974,2022-10-16 13:50:45,0
coobs,https://github.com/fiqus/coobs,8,7,536,2023-02-13 14:34:56,1
MovieClub-RuntimeTerror,https://github.com/LMarshallAfzal/MovieClub-RuntimeTerror,2,8,1044,2022-04-18 14:26:11,0
portal,https://github.com/DesignSafe-CI/portal,11,23,4867,2024-01-25 20:27:06,15
saskatoon,https://github.com/tiagovaz/saskatoon,3,3,410,2020-05-17 19:25:13,6
arches,https://github.com/archesproject/arches,191,52,23491,2023-12-20 03:27:29,132
IdM,https://github.com/UniversitaDellaCalabria/IdM,2,2,190,2020-07-23 03:43:48,0
healthchecks,https://github.com/healthchecks/healthchecks,6736,81,2832,2024-01-29 09:31:05,730
ara,https://github.com/ansible-community/ara,1730,30,967,2023-09-16 20:49:12,169
backend,https://github.com/mysibsau/backend,2,5,442,2023-08-24 00:49:15,1
karrio,https://github.com/karrioapi/karrio,318,12,3511,2024-01-29 16:03:55,50
my_blog_source,https://github.com/L1nwatch/my_blog_source,4,2,721,2023-10-25 19:16:17,1
platform,https://github.com/pennlabs/platform,22,16,484,2024-01-03 08:30:57,2
frrant,https://github.com/UCL/frrant,2,7,1397,2024-01-29 11:30:40,0
cabs,https://github.com/caedm/cabs,3,7,175,2021-11-24 00:08:24,1
TyphoonSearchSys,https://github.com/evaseemefly/TyphoonSearchSys,22,2,342,2022-12-26 08:55:37,13
archivematica-storage-service,https://github.com/artefactual/archivematica-storage-service,31,35,1010,2023-11-29 14:37:55,44
forkpi,https://github.com/kieferyap/forkpi,37,2,114,2022-10-16 11:16:18,16
doctoctocbot,https://github.com/DocTocToc/doctoctocbot,9,2,1600,2023-08-30 18:41:12,5
Jandig,https://github.com/memeLab/Jandig,52,46,1209,2023-06-24 19:04:06,21
fatcode,https://github.com/DJWOMS/fatcode,5,7,570,2023-03-14 09:26:16,9
yocto-ubinux,https://github.com/ubinux/yocto-ubinux,6,260,73476,2024-01-19 07:16:18,6
boat,https://github.com/furkanakkurt1335/boat,3,3,477,2023-11-14 11:54:31,0
document-search,https://github.com/fpdcc/document-search,2,5,287,2023-09-27 20:36:24,0
flowspy,https://github.com/grnet/flowspy,20,5,462,2022-10-07 10:20:44,8
fae,https://github.com/opena11y/fae,38,5,1029,2022-03-30 21:30:39,12
GrowExplore,https://github.com/KeanDelly/GrowExplore,6,6,178,2022-05-09 15:33:00,0
NearBeach,https://github.com/robotichead/NearBeach,134,37,2864,2023-11-15 10:17:28,59
oeplatform,https://github.com/OpenEnergyPlatform/oeplatform,56,36,5124,2024-01-26 13:40:01,18
modelchimp,https://github.com/ModelChimp/modelchimp,126,3,363,2021-08-01 07:11:57,12
ato-blueprint,https://github.com/CMSgov/ato-blueprint,11,34,4126,2022-04-15 16:04:31,3
RoomBot,https://github.com/Index01/RoomBot,5,3,351,2023-11-12 04:20:04,0
nantralPlatform,https://github.com/3cn-ecn/nantralPlatform,17,22,3003,2024-01-27 09:37:19,1
etsd,https://github.com/spapas/etsd,46,2,382,2023-08-09 08:25:59,1
cubane,https://github.com/cubaneorg/cubane,9,7,188,2023-02-28 13:38:01,6
myCSSA,https://github.com/CSSAInformationDepartment/myCSSA,21,23,1383,2023-12-25 13:50:52,3
feincms,https://github.com/feincms/feincms,870,97,4011,2023-12-22 13:54:05,230
PyScada,https://github.com/pyscada/PyScada,382,8,824,2024-01-29 15:02:33,123
macports-webapp,https://github.com/macports/macports-webapp,49,11,728,2023-09-15 23:46:33,31
nbhosting,https://github.com/parmentelat/nbhosting,19,2,1274,2023-11-01 10:56:32,8
YouPS,https://github.com/haystack/YouPS,9,12,2894,2020-04-05 20:57:12,5
sophon,https://github.com/Steffo99/sophon,8,2,571,2022-12-11 14:38:04,1
ecoseller,https://github.com/ecoseller/ecoseller,5,4,224,2023-08-30 16:15:06,0
stackn,https://github.com/scaleoutsystems/stackn,35,13,1204,2022-09-09 13:45:54,14
dfirtrack,https://github.com/dfirtrack/dfirtrack,448,12,2402,2023-10-27 21:02:32,79
easydmp,https://github.com/hmpf/easydmp,7,4,1172,2023-03-22 08:39:19,2
clarin-el-annotation-tool,https://github.com/iit-Demokritos/clarin-el-annotation-tool,5,5,494,2023-12-11 08:15:01,2
getnoc,https://github.com/sbworth/getnoc,2,62,36102,2022-03-07 07:09:48,0
tobacco_networks,https://github.com/dhmit/tobacco_networks,2,12,480,2023-01-10 20:51:20,1
OJ,https://github.com/lvdat/OJ,2,49,9992,2022-09-11 08:01:10,2
uniAuth,https://github.com/UniversitaDellaCalabria/uniAuth,40,8,286,2023-11-29 16:39:59,15
GEN,https://github.com/maxSIMhealth/GEN,3,4,1254,2024-01-13 20:04:17,1
ngen,https://github.com/CERTUNLP/ngen,4,5,455,2024-01-23 15:01:44,0
sfm-ui,https://github.com/gwu-libraries/sfm-ui,148,19,880,2023-08-10 20:51:56,27
swpp2021-team7,https://github.com/swsnu/swpp2021-team7,2,4,592,2021-12-17 08:10:58,2
zato,https://github.com/zatosource/zato,1044,25,13558,2024-01-29 19:50:32,232
Interlab,https://github.com/fablab-chaux-de-fonds/Interlab,4,2,316,2023-11-02 19:13:52,0
dtp-stat,https://github.com/dtpstat/dtp-stat,5,8,225,2023-08-13 03:58:31,0
positive-statesman,https://github.com/louisheery/positive-statesman,3,7,604,2021-07-04 11:29:24,1
mprov_control_center,https://github.com/mprov-ng/mprov_control_center,3,3,483,2024-01-29 15:32:38,0
imagetagger,https://github.com/bit-bots/imagetagger,251,13,870,2024-01-23 13:58:22,67
carnetdumaker,https://github.com/TamiaLab/carnetdumaker,3,2,594,2020-02-12 13:28:16,0
Savannah,https://github.com/SavannahHQ/Savannah,35,3,1018,2022-08-31 16:52:29,6
EmotiCoach,https://github.com/kobemaristela/EmotiCoach,4,6,179,2023-05-09 20:03:57,1
portail,https://github.com/inventaire-des-orgues/portail,5,8,1308,2024-01-27 07:02:52,3
E3,https://github.com/usnistgov/E3,5,5,383,2023-05-18 18:07:33,2
MCHS,https://github.com/karpuninaleksandr/MCHS,2,4,151,2022-12-17 09:32:40,0
fowsim,https://github.com/Force-of-Wind/fowsim,8,9,654,2024-01-25 13:43:56,5
saas-ecommerce,https://github.com/naqibhakimi/saas-ecommerce,3,2,179,2023-09-13 19:40:58,1
studio,https://github.com/learningequality/studio,77,58,12150,2024-01-26 23:42:13,122
la-metro-councilmatic,https://github.com/Metro-Records/la-metro-councilmatic,6,12,2462,2024-01-26 22:08:32,2
LightBuildServer,https://github.com/SolidCharity/LightBuildServer,11,3,663,2023-12-07 05:46:18,1
notary-service,https://github.com/RENCI-NRIG/notary-service,5,3,311,2022-04-27 19:22:42,1
TIL,https://github.com/mooyeon-choi/TIL,2,2,521,2022-07-12 16:43:31,2
rainbond-console,https://github.com/goodrain/rainbond-console,56,33,6847,2023-11-20 03:40:19,72
celery_blast,https://github.com/Kanomble/celery_blast,2,3,508,2023-11-15 17:36:15,1
carbon0-web-app,https://github.com/Carbon0-Games/carbon0-web-app,5,6,969,2021-10-03 17:26:24,1
skule-vote,https://github.com/albogdan/skule-vote,3,4,116,2023-04-01 18:14:12,0
HarmonyLab,https://github.com/ospreyelm/HarmonyLab,4,8,957,2024-01-22 14:02:22,5
website,https://github.com/RPIForge/website,5,7,480,2022-12-02 01:39:50,10
class_raccoon,https://github.com/PdxCodeGuild/class_raccoon,3,11,1345,2021-01-27 03:18:05,5
rsj,https://github.com/unsftn/rsj,3,6,924,2024-01-18 08:59:23,0
learn,https://github.com/cody1991/learn,26,2,976,2021-08-05 02:14:58,14
LogESP,https://github.com/dogoncouch/LogESP,176,2,975,2022-05-17 17:52:56,60
CueObserve,https://github.com/cuebook/CueObserve,194,9,617,2022-02-23 19:51:23,23
pipeline,https://github.com/thepoly/pipeline,20,16,368,2023-12-05 21:36:40,6
MC-2,https://github.com/MC-2-Lab/MC-2,10,4,424,2023-11-17 12:22:38,9
acordb,https://github.com/gweebg/acordb,2,3,194,2023-07-02 23:06:23,1
core,https://github.com/IntelligentTrading/core,23,7,1380,2021-11-25 00:59:51,9
colander,https://github.com/PiRogueToolSuite/colander,2,2,204,2024-01-25 10:30:38,1
opsany-paas,https://github.com/unixhot/opsany-paas,86,3,102,2023-12-19 02:14:32,29
SQL-Train,https://github.com/hochschule-augsburg/SQL-Train,6,4,163,2023-12-19 21:49:26,0
today-park,https://github.com/2ykwang/today-park,5,6,439,2022-02-03 13:28:24,3
impact-api,https://github.com/masschallenge/impact-api,5,19,3311,2020-10-06 19:51:27,1
gts,https://github.com/AppScale/gts,2429,37,10307,2020-05-26 16:05:08,292
vadetis,https://github.com/eXascaleInfolab/vadetis,3,4,599,2021-07-19 14:53:07,2
prs,https://github.com/dbca-wa/prs,2,4,1099,2024-01-18 07:32:17,5
rockstor-core,https://github.com/rockstor/rockstor-core,519,39,6924,2023-07-12 12:06:48,138
wagtailmedia,https://github.com/torchbox/wagtailmedia,202,35,454,2023-12-01 10:27:31,66
h2o,https://github.com/harvard-lil/h2o,33,23,6255,2024-01-26 22:13:58,28
kubeportal,https://github.com/kubeportal/kubeportal,6,7,821,2022-08-18 08:11:54,3
supaharris,https://github.com/balbinot/supaharris,3,4,318,2021-04-10 10:35:16,1
HTTP_200,https://github.com/ncs-jss/HTTP_200,28,16,484,2020-08-18 17:18:50,27
bk-itsm,https://github.com/TencentBlueKing/bk-itsm,98,5,2474,2023-12-19 07:12:28,83
project-attendance-face-recognition,https://github.com/Capstone-Projects-2022-Fall/project-attendance-face-recognition,3,5,293,2022-12-05 00:33:31,3
wagtail-indymeet,https://github.com/djangonaut-space/wagtail-indymeet,6,7,360,2024-01-30 00:57:05,1
katalogas,https://github.com/atviriduomenys/katalogas,14,5,1977,2024-01-29 13:20:46,1
SWP_sport_back,https://github.com/InnopolisSport/SWP_sport_back,7,14,1907,2024-01-06 20:10:56,8
learning_machines_app,https://github.com/ucdscenter/learning_machines_app,2,8,669,2023-07-31 17:50:23,0
ourchive,https://github.com/c-e-p/ourchive,4,5,642,2023-12-01 22:55:00,2
csm_web,https://github.com/csmberkeley/csm_web,13,26,1087,2023-12-23 21:51:51,9
openprescribing,https://github.com/ebmdatalab/openprescribing,92,26,9016,2024-01-29 12:17:48,25
marketplace,https://github.com/dssg/marketplace,3,5,654,2021-08-16 15:23:01,2
project-algorithmic-trading,https://github.com/Capstone-Projects-2023-Spring/project-algorithmic-trading,2,11,368,2023-05-01 03:25:24,5
mln-backend-emulator,https://github.com/MellonNet/mln-backend-emulator,29,5,150,2023-11-01 13:37:18,6
kraut_salad,https://github.com/zeroq/kraut_salad,11,2,354,2022-02-23 20:00:18,8
team,https://github.com/Igalia/team,3,4,151,2023-07-06 21:04:43,2
physics-is-beautiful,https://github.com/studyhub-co/physics-is-beautiful,12,6,2590,2021-05-11 10:20:03,4
blueking-dbm,https://github.com/TencentBlueKing/blueking-dbm,33,28,1706,2024-01-29 09:33:55,32
graffitisWeb,https://github.com/juliarobles/graffitisWeb,5,6,447,2021-02-07 18:07:50,0
tanzawa,https://github.com/jamesvandyne/tanzawa,31,3,890,2024-01-14 05:15:19,1
park-passes,https://github.com/dbca-wa/park-passes,2,3,2220,2023-03-16 06:58:59,4
fitgirl-inc,https://github.com/uno-isqa-8950/fitgirl-inc,5,36,2327,2021-10-11 01:44:16,11
hydroshare,https://github.com/hydroshare/hydroshare,172,40,17395,2024-01-24 21:42:29,33
Hamzar,https://github.com/wahaj/Hamzar,5,6,140,2020-10-29 08:59:08,0
wagtail-tag-manager,https://github.com/jberghoef/wagtail-tag-manager,69,10,494,2023-09-13 07:30:39,21
project-olly,https://github.com/NFM-Studios/project-olly,23,7,2546,2021-08-25 14:31:37,7
petcharm_server,https://github.com/PetCharm/petcharm_server,2,2,139,2022-11-21 11:09:07,0
peeringdb,https://github.com/peeringdb/peeringdb,313,30,644,2024-01-30 04:11:08,110
directory-cms,https://github.com/uktrade/directory-cms,5,35,3904,2024-01-26 10:04:17,7
medtag-core,https://github.com/MedTAG/medtag-core,10,3,102,2023-01-01 09:23:57,4
helpo,https://github.com/Jumpi96/helpo,5,6,2642,2020-10-24 14:51:59,3
BASIS-Automated-Stock-Investment-Software,https://github.com/viniemm/BASIS-Automated-Stock-Investment-Software,4,8,176,2022-12-12 05:13:40,3
pgweb,https://github.com/postgres/pgweb,66,24,2278,2024-01-29 22:50:12,46
qems2,https://github.com/grapesmoker/qems2,9,8,524,2021-06-07 20:32:54,4
Smart_container,https://github.com/thomas-yanxin/Smart_container,243,6,284,2022-12-21 13:05:23,76
nsupdate.info,https://github.com/nsupdate-info/nsupdate.info,973,23,1303,2023-11-29 13:42:05,111
atlas-of-opportunity,https://github.com/CxSci/atlas-of-opportunity,7,12,864,2023-07-10 21:09:16,3
oser-backend,https://github.com/oser-cs/oser-backend,5,10,424,2022-04-14 19:44:54,0
GLaDOS,https://github.com/chembl/GLaDOS,36,5,7561,2020-07-22 18:23:47,5
artconomy,https://github.com/Kelketek/artconomy,5,3,1523,2024-01-07 17:20:34,2
vbb-portal-backend,https://github.com/VillageBookBuilders/vbb-portal-backend,2,3,131,2022-05-31 23:42:16,0
sushiksha-website,https://github.com/World-Konkani-Centre/sushiksha-website,35,12,842,2023-02-20 05:06:32,33
socraticqs2,https://github.com/cjlee112/socraticqs2,6,20,2294,2020-08-26 20:37:29,10
data-classification-app,https://github.com/alan-turing-institute/data-classification-app,4,15,1373,2022-09-20 17:41:36,0
bluebutton-web-server,https://github.com/CMSgov/bluebutton-web-server,35,19,3449,2024-01-26 22:22:19,27
tark,https://github.com/Ensembl/tark,4,9,419,2023-05-16 12:53:41,3
Map-out-game-reserves-using-aerial-photographs,https://github.com/COS301-SE-2022/Map-out-game-reserves-using-aerial-photographs,4,6,1031,2022-10-27 17:32:14,3
ohmg,https://github.com/mradamcox/ohmg,11,2,990,2023-12-28 15:37:38,1
pychronia,https://github.com/ChrysalisTeam/pychronia,3,6,1950,2022-06-17 09:17:49,3
tamlynscore,https://github.com/mjtamlyn/tamlynscore,9,4,933,2023-12-11 16:22:23,2
INACITY,https://github.com/arturandre/INACITY,2,4,539,2022-10-09 08:22:12,2
cruise-screening,https://github.com/ProjectDossier/cruise-screening,5,11,197,2023-10-20 07:26:56,0
bk-user,https://github.com/TencentBlueKing/bk-user,53,14,1230,2024-01-26 09:57:15,51
aa-srp,https://github.com/ppfeufer/aa-srp,2,5,910,2024-01-18 16:38:40,6
Verilog-OJ,https://github.com/YAVGroup/Verilog-OJ,70,11,573,2023-12-13 09:25:36,10
admapp,https://github.com/jittat/admapp,8,12,1478,2024-01-29 21:12:35,2
BrainSurfaceTK,https://github.com/andwang1/BrainSurfaceTK,11,5,985,2021-03-15 12:54:26,4
openstudyroom,https://github.com/climu/openstudyroom,64,25,1615,2023-09-30 06:41:05,33
FIR,https://github.com/certsocietegenerale/FIR,1615,24,508,2023-11-27 16:59:36,503
Conreq,https://github.com/Archmonger/Conreq,144,6,1733,2023-07-12 05:27:16,10
emnr,https://github.com/rotciw/emnr,2,7,750,2021-05-31 13:26:07,1
pydici,https://github.com/digitalfox/pydici,119,12,3748,2024-01-13 18:41:43,61
adit,https://github.com/radexperts/adit,4,3,1575,2024-01-17 17:54:55,2
wikum,https://github.com/amyxzhang/wikum,138,11,1403,2020-06-16 10:35:04,31
swpp2020-team12,https://github.com/swsnu/swpp2020-team12,4,4,324,2020-12-18 08:18:57,2
PrivacyScore,https://github.com/PrivacyScore/PrivacyScore,116,7,873,2021-06-22 12:13:11,26
pycrocosm,https://github.com/TimSC/pycrocosm,7,2,331,2023-11-07 18:54:43,4
homenet,https://github.com/apmilen/homenet,5,7,923,2020-08-18 23:51:15,3
cappa,https://github.com/z-station/cappa,10,4,131,2023-12-09 19:48:17,8
oq-platform2,https://github.com/gem/oq-platform2,3,4,2461,2023-09-25 07:07:32,0
class_australian_shepherd,https://github.com/PdxCodeGuild/class_australian_shepherd,4,13,1331,2022-12-13 03:51:53,2
medborgarforskning.se,https://github.com/christopherkullenberg/medborgarforskning.se,3,5,556,2021-04-08 12:54:21,2
yournextrepresentative,https://github.com/DemocracyClub/yournextrepresentative,17,36,6337,2024-01-25 12:53:01,24
workoutizer,https://github.com/fgebhart/workoutizer,59,8,879,2024-01-07 18:20:22,10
pyforms-web,https://github.com/UmSenhorQualquer/pyforms-web,44,4,540,2020-04-02 22:07:24,9
panopticum,https://github.com/perfguru87/panopticum,6,3,334,2020-04-20 08:47:42,4
cdcrc_website,https://github.com/CDCRC-IITRPR/cdcrc_website,3,13,260,2022-09-21 04:53:17,11
CellCycleBrowser,https://github.com/RENCI/CellCycleBrowser,4,2,898,2022-01-19 14:02:02,0
collabovid,https://github.com/collabovid/collabovid,12,4,1052,2022-02-16 16:13:32,2
mentorme,https://github.com/bmwasaru/mentorme,2,3,188,2022-10-17 08:31:15,1
ytsaurus,https://github.com/ytsaurus/ytsaurus,1638,123,69621,2024-01-30 15:37:28,79
kaznet-web,https://github.com/onaio/kaznet-web,4,11,1290,2023-02-22 14:36:41,1
pgperffarm_server,https://github.com/PGPerfFarm/pgperffarm_server,20,9,713,2023-08-30 01:59:35,13
CloudTides,https://github.com/ji-it/CloudTides,4,9,260,2020-07-24 09:09:17,18
pakt-work-tools,https://github.com/remshu-inc/pakt-work-tools,2,5,371,2023-11-20 13:15:50,1
data_workflow,https://github.com/neutrons/data_workflow,5,18,1578,2024-01-30 12:14:05,4
hypha,https://github.com/HyphaApp/hypha,63,37,7481,2024-01-29 19:55:47,38
nfcompose,https://github.com/neuroforgede/nfcompose,21,2,194,2024-01-23 19:37:01,1
openbmc,https://github.com/hyvedesignsolutions/openbmc,3,135,7775,2020-06-08 06:42:31,6
Secure-Record-Transfer,https://github.com/NationalCentreTruthReconciliation/Secure-Record-Transfer,4,4,947,2024-01-22 22:09:02,1
ArchiveBox,https://github.com/ArchiveBox/ArchiveBox,17183,104,3416,2024-01-28 07:34:26,1021
arxiv-vanity,https://github.com/arxiv-vanity/arxiv-vanity,1523,8,629,2022-01-18 22:55:31,95
TourDay,https://github.com/asifo1/TourDay,3,5,409,2023-01-29 17:49:20,0
InvenTree,https://github.com/inventree/InvenTree,3174,77,14960,2024-01-30 05:36:32,555
website,https://github.com/eduzen/website,5,4,655,2024-01-23 20:12:28,3
evcloud,https://github.com/evcloud/evcloud,49,7,404,2023-12-08 08:31:06,32
newstream,https://github.com/diffractive/newstream,4,4,821,2024-01-23 07:13:34,1
tribus,https://github.com/CanaimaKueka/tribus,7,10,650,2022-04-30 20:16:36,18
nmp-arm,https://github.com/bcgov/nmp-arm,2,7,163,2022-10-20 21:58:34,5
class_narwhal,https://github.com/PdxCodeGuild/class_narwhal,3,10,856,2022-03-11 19:29:08,0
generator-meme,https://github.com/generator-meme/generator-meme,8,11,1036,2023-11-15 17:15:56,2
capstone-2020-6,https://github.com/kookmin-sw/capstone-2020-6,5,7,941,2021-07-15 10:49:14,1
affordable_water,https://github.com/CodeForBuffalo/affordable_water,2,3,449,2020-12-04 19:34:31,3
ALISS,https://github.com/aliss/ALISS,11,9,2858,2021-11-03 20:28:42,3
MLplayground,https://github.com/CMSTrackerDPG/MLplayground,4,4,627,2023-09-13 08:55:56,2
Telemeta,https://github.com/Parisson/Telemeta,116,16,3627,2021-01-27 10:34:59,37
zenaida,https://github.com/datahaven-net/zenaida,17,3,1282,2023-10-21 15:34:29,10
c-beam,https://github.com/c-base/c-beam,14,6,624,2023-11-21 20:34:14,6
timealign,https://github.com/UUDigitalHumanitieslab/timealign,7,4,973,2023-12-20 13:25:17,1
dualtext,https://github.com/mathislucka/dualtext,26,3,210,2023-03-28 10:14:24,2
Kunlun-M,https://github.com/LoRexxar/Kunlun-M,1995,9,741,2023-10-25 03:49:28,298
parkkihubi,https://github.com/City-of-Helsinki/parkkihubi,13,13,728,2023-11-30 08:49:03,19
aldryn-newsblog,https://github.com/what-digital/aldryn-newsblog,2,31,1517,2023-05-11 11:54:02,2
paper-trading-platform,https://github.com/MeteorMash101/paper-trading-platform,3,3,267,2022-06-02 18:03:30,2
ds-caselaw-public-ui,https://github.com/nationalarchives/ds-caselaw-public-ui,5,20,2377,2024-01-30 12:42:19,2
aiarena-web,https://github.com/aiarena/aiarena-web,91,17,2802,2024-01-26 12:21:46,11
sodar-server,https://github.com/bihealth/sodar-server,12,8,1941,2023-12-12 16:41:58,5
swppfall2022-team14,https://github.com/swsnu/swppfall2022-team14,3,4,809,2022-12-19 06:10:31,3
plio-backend,https://github.com/avantifellows/plio-backend,16,8,1281,2023-10-06 04:09:00,5
swarfarm,https://github.com/swarfarm/swarfarm,111,11,3264,2024-01-30 16:09:51,38
SPPNautCarting,https://github.com/betagouv/SPPNautCarting,3,7,226,2023-09-27 12:56:12,3
LibreHatti,https://github.com/GreatDevelopers/LibreHatti,24,32,1373,2021-02-24 03:49:46,60
tulius,https://github.com/kozzztik/tulius,3,3,848,2023-08-13 17:12:02,1
WRITEME,https://github.com/hpbl/WRITEME,11,3,155,2021-06-24 15:31:32,7
cmcs-eregulations,https://github.com/Enterprise-CMCS/cmcs-eregulations,15,15,953,2024-01-26 21:25:38,8
bk-goods-application,https://github.com/TencentBlueKing/bk-goods-application,6,5,185,2022-03-23 09:40:45,14
OnToology,https://github.com/OnToology/OnToology,68,8,2057,2024-01-18 17:47:23,21
softDsim,https://github.com/fra-uas-project/softDsim,7,9,1173,2023-03-26 09:42:03,3
usaspending-api,https://github.com/fedspendingtransparency/usaspending-api,261,62,21201,2024-01-12 18:28:07,107
escrutinio-social,https://github.com/EscrutinioSocial/escrutinio-social,19,24,2537,2021-05-31 23:31:48,11
externallinks,https://github.com/WikipediaLibrary/externallinks,6,10,567,2023-11-27 20:35:07,5
swpp2019-team14,https://github.com/swsnu/swpp2019-team14,4,7,851,2020-07-29 05:33:28,1
oxygen,https://github.com/nhridoy/oxygen,2,7,255,2023-09-24 06:53:58,2
djaodjin-extended-templates,https://github.com/djaodjin/djaodjin-extended-templates,5,3,188,2023-10-12 20:38:33,3
2019-10-28-fullstack-night,https://github.com/PdxCodeGuild/2019-10-28-fullstack-night,3,10,375,2020-06-25 16:14:47,5
makers,https://github.com/hillwithsmallfields/makers,3,2,628,2021-11-13 16:21:02,0
Grocket,https://github.com/alexzawadsky/Grocket,5,2,561,2023-11-01 14:19:36,0
CNR,https://github.com/betagouv/CNR,11,12,706,2023-04-24 15:42:44,1
waterbeacon,https://github.com/codefordenver/waterbeacon,8,8,444,2022-08-12 14:07:19,5
fedidevs,https://github.com/anze3db/fedidevs,2,2,343,2024-01-25 11:32:37,1
JagratiWebApp,https://github.com/garg3133/JagratiWebApp,45,65,604,2022-10-08 09:20:02,127
nt-tickets,https://github.com/newtheatre/nt-tickets,9,6,822,2021-12-01 19:14:30,5
freezeyt,https://github.com/encukou/freezeyt,5,8,1076,2023-11-07 17:37:04,9
Shappar,https://github.com/Hirochon/Shappar,25,3,948,2023-05-10 01:06:59,0
C01,https://github.com/MPMG-DCC-UFMG/C01,18,16,2067,2023-05-23 08:24:01,9
camerahub,https://github.com/camerahub/camerahub,8,3,1869,2024-01-08 16:19:26,1
gestionMES,https://github.com/Mercado-Social-de-Madrid/gestionMES,9,3,586,2024-01-12 11:34:19,2
tapir,https://github.com/SuperCoopBerlin/tapir,23,15,1417,2024-01-28 17:18:53,17
PawPrints,https://github.com/ritstudentgovernment/PawPrints,13,17,1007,2023-10-30 16:41:22,13
wagtail-localize,https://github.com/wagtail/wagtail-localize,192,41,913,2024-01-06 17:25:31,70
etools-partner-reporting-portal,https://github.com/unicef/etools-partner-reporting-portal,5,32,7677,2023-11-22 08:58:20,11
eruditorg,https://github.com/erudit/eruditorg,16,15,6853,2021-08-13 14:05:17,7
SPPM,https://github.com/Source-Python-Dev-Team/SPPM,4,3,667,2023-01-29 14:00:37,0
theochrone,https://github.com/paucazou/theochrone,5,3,1317,2020-09-01 04:27:56,2
CalcUS,https://github.com/cyllab/CalcUS,57,6,1455,2024-01-19 12:55:29,15
CoreProject,https://github.com/baseplate-admin/CoreProject,97,9,8025,2024-01-30 01:09:57,18
